,Unnamed: 0_x,label,onset,duration,amp,avg_vel,med_vel,peak_vel,start_x,start_y,end_x,end_y,ind_id_fn,ID,Gender,DoB,ROI1,ROI2,ROI3,Version,Valid,Valid Freeviewing
61056,2,FIXA,0.8680000305175781,2.002,447.38,48842.41,45822.375,105833.326,1123.8,491.6,1314.5,896.3,20211009154658771,202110091546587,FEMALE,1990,Pierce,Turtle,BoatSunset,2,True,True
61057,3,SACC,2.869999885559082,0.183,544.202,183584.112,183372.739,242806.654,1314.5,896.3,1264.5,354.4,20211009154658771,202110091546587,FEMALE,1990,Pierce,Turtle,BoatSunset,2,True,True
61058,4,FIXA,3.052999973297119,0.818,453.459,37625.375,29039.875,98456.169,1264.5,354.4,875.6,121.2,20211009154658771,202110091546587,FEMALE,1990,Pierce,Turtle,BoatSunset,2,True,True
61059,5,SACC,3.871000051498413,0.066,119.724,109626.884,110291.377,113446.667,875.6,121.2,760.4,153.8,20211009154658771,202110091546587,FEMALE,1990,Pierce,Turtle,BoatSunset,2,True,True
61060,6,FIXA,3.937000036239624,1.085,542.481,42860.947,41987.691,97810.071,760.4,153.8,319.1,469.3,20211009154658771,202110091546587,FEMALE,1990,Pierce,Turtle,BoatSunset,2,True,True
61061,7,SACC,5.021999835968018,0.183,334.802,124819.022,123341.239,156900.984,319.1,469.3,224.3,790.4,20211009154658771,202110091546587,FEMALE,1990,Pierce,Turtle,BoatSunset,2,True,True
61062,8,FIXA,5.204999923706055,0.601,303.086,42785.401,35154.425,101140.468,224.3,790.4,308.0,1081.7,20211009154658771,202110091546587,FEMALE,1990,Pierce,Turtle,BoatSunset,2,True,True
61063,9,SACC,5.805999994277954,0.084,162.402,116574.348,117404.835,122302.716,308.0,1081.7,470.1,1071.8,20211009154658771,202110091546587,FEMALE,1990,Pierce,Turtle,BoatSunset,2,True,True
61064,10,FIXA,5.889999866485596,0.316,258.964,52247.449,46825.958,100844.142,470.1,1071.8,720.8,1006.9,20211009154658771,202110091546587,FEMALE,1990,Pierce,Turtle,BoatSunset,2,True,True
61065,11,SACC,6.205999851226807,0.301,555.337,120994.274,112631.061,213853.812,720.8,1006.9,1092.5,594.3,20211009154658771,202110091546587,FEMALE,1990,Pierce,Turtle,BoatSunset,2,True,True
61066,12,FIXA,6.506999969482422,0.196,171.756,72543.751,74868.252,100217.043,1092.5,594.3,1257.5,642.0,20211009154658771,202110091546587,FEMALE,1990,Pierce,Turtle,BoatSunset,2,True,True
61067,13,none,6.703000068664551,0.021,28.674,126189.281,126189.281,131588.924,1257.5,642.0,1275.4,619.6,20211009154658771,202110091546587,FEMALE,1990,Pierce,Turtle,BoatSunset,2,True,True
61068,14,FIXA,6.723999977111816,3.27,206.661,35462.764,31642.845,98221.176,1275.4,619.6,1480.1,648.0,20211009154658771,202110091546587,FEMALE,1990,Pierce,Turtle,BoatSunset,2,True,True
61154,0,FIXA,0.0169999599456787,0.45,174.806,26883.777,26055.631,47774.712,858.3,487.5,846.4,661.9,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61155,1,SACC,0.4670000076293945,0.3,394.423,82728.495,83232.72,121271.335,846.4,661.9,1217.0,796.9,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61156,2,FIXA,0.7669999599456787,0.351,139.161,25423.356,21439.757,55183.445,1217.0,796.9,1333.9,872.4,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61157,3,SACC,1.118000030517578,0.249,497.709,118374.357,120993.143,179338.551,1333.9,872.4,1475.3,395.2,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61158,4,FIXA,1.3670001029968262,0.785,270.504,22474.536,20364.648,56037.601,1475.3,395.2,1690.8,231.7,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61159,5,SACC,2.1519999504089355,0.467,1137.835,147839.178,106041.712,349670.616,1690.8,231.7,554.2,178.7,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61160,6,FIXA,2.61899995803833,0.5,194.798,30087.777,26664.682,56889.168,554.2,178.7,364.6,223.4,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61161,7,SACC,3.11899995803833,0.234,451.013,116779.212,116097.553,169005.512,364.6,223.4,809.3,148.2,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61162,8,FIXA,3.3530001640319824,0.551,36.303,11917.252,6918.474,51218.781,809.3,148.2,820.9,182.6,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61163,9,SACC,3.9040000438690186,0.233,410.856,106073.435,103608.942,149553.721,820.9,182.6,453.8,367.1,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61164,10,FIXA,4.13700008392334,0.567,126.76,15764.703,10762.988,52093.332,453.8,367.1,373.4,465.1,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61165,11,SACC,4.703999996185303,0.2,306.392,90668.501,91604.915,117210.062,373.4,465.1,248.1,744.7,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61166,12,FIXA,4.9040000438690186,1.902,200.156,17217.526,11663.43,55258.886,248.1,744.7,206.1,940.4,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61167,13,SACC,6.805999994277954,0.517,1411.33,165991.986,158156.224,294835.031,206.1,940.4,1603.0,739.1,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61168,14,FIXA,7.322999954223633,0.868,154.107,21159.122,17783.326,51824.726,1603.0,739.1,1690.0,611.9,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61169,15,SACC,8.190999984741211,0.267,577.342,130681.363,124541.479,212466.151,1690.0,611.9,1227.3,266.6,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61170,16,FIXA,8.45799994468689,0.217,82.098,32973.504,31839.204,54530.322,1227.3,266.6,1165.2,212.9,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61171,17,SACC,8.674999952316284,0.15,199.368,80645.581,82085.745,89661.489,1165.2,212.9,1359.4,258.0,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61172,18,FIXA,8.825000047683716,0.417,120.344,23878.853,19705.62,56381.588,1359.4,258.0,1471.8,301.0,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61173,19,SACC,9.242000102996826,0.183,307.283,99904.187,96180.745,132106.328,1471.8,301.0,1189.3,180.1,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61174,20,FIXA,9.424999952316284,0.101,83.696,50277.52,49712.152,59746.504,1189.3,180.1,1109.0,156.5,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61175,21,SACC,9.526000022888184,0.1,115.089,69233.144,70134.415,72829.308,1109.0,156.5,994.1,163.1,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61176,22,FIXA,9.626000165939333,0.367,146.838,25360.52,22134.302,57008.182,994.1,163.1,848.0,177.8,20211012104059146,202110121040591,MALE,1992,Spaceship,Turtle,Mermaid,2,True,True
61198,0,FIXA,0.0170001983642578,0.551,245.089,51879.404,51069.28,101520.534,795.9,25.8,888.8,252.6,20211012105754059,202110121057540,FEMALE,1972,Pierce,Mermaid,Turtle,2,True,True
61199,1,SACC,0.568000078201294,0.133,495.841,219140.853,222078.866,256104.811,888.8,252.6,558.6,622.5,20211012105754059,202110121057540,FEMALE,1972,Pierce,Mermaid,Turtle,2,True,True
61200,2,FIXA,0.7009999752044678,0.501,454.045,69691.795,69687.708,159771.464,558.6,622.5,235.2,941.2,20211012105754059,202110121057540,FEMALE,1972,Pierce,Mermaid,Turtle,2,True,True
61201,3,SACC,1.2020001411437988,0.1,324.979,193057.635,194178.931,218418.578,235.2,941.2,556.6,893.1,20211012105754059,202110121057540,FEMALE,1972,Pierce,Mermaid,Turtle,2,True,True
61202,4,FIXA,1.3020000457763672,1.735,1082.023,64897.312,53526.557,152221.446,556.6,893.1,1465.3,305.7,20211012105754059,202110121057540,FEMALE,1972,Pierce,Mermaid,Turtle,2,True,True
61203,5,SACC,3.0370001792907715,0.067,192.606,177666.215,182249.185,187691.894,1465.3,305.7,1276.5,267.6,20211012105754059,202110121057540,FEMALE,1972,Pierce,Mermaid,Turtle,2,True,True
61204,6,FIXA,3.1040000915527344,0.133,267.759,120343.544,116971.201,145303.271,1276.5,267.6,1016.8,202.4,20211012105754059,202110121057540,FEMALE,1972,Pierce,Mermaid,Turtle,2,True,True
61205,7,none,3.236999988555908,0.05,132.48,161159.391,161231.96,163973.949,1016.8,202.4,891.7,158.8,20211012105754059,202110121057540,FEMALE,1972,Pierce,Mermaid,Turtle,2,True,True
61206,8,FIXA,3.2870001792907715,2.469,690.095,65879.608,56148.289,163507.312,891.7,158.8,297.3,509.4,20211012105754059,202110121057540,FEMALE,1972,Pierce,Mermaid,Turtle,2,True,True
61207,9,SACC,5.75600004196167,0.067,194.592,177653.435,180953.477,182364.326,297.3,509.4,222.4,689.0,20211012105754059,202110121057540,FEMALE,1972,Pierce,Mermaid,Turtle,2,True,True
61208,10,FIXA,5.823000192642212,0.084,124.428,118557.41,121588.522,147027.225,222.4,689.0,255.3,809.0,20211012105754059,202110121057540,FEMALE,1972,Pierce,Mermaid,Turtle,2,True,True
61209,11,SACC,5.9070000648498535,0.133,450.628,202885.122,196718.428,240014.29,255.3,809.0,705.1,781.7,20211012105754059,202110121057540,FEMALE,1972,Pierce,Mermaid,Turtle,2,True,True
61210,12,FIXA,6.0400002002716064,3.954,681.334,46177.99,35779.028,153712.728,705.1,781.7,1126.1,246.0,20211012105754059,202110121057540,FEMALE,1972,Pierce,Mermaid,Turtle,2,True,True
61211,0,FIXA,0.0169999599456787,1.969,177.441,6032.962,1937.903,22789.316,898.5,424.9,909.5,602.0,20211012110617812,202110121106178,MALE,1994,Spaceship,BoatSunset,WomanOnBoat,2,True,True
61212,1,SACC,1.986000061035156,0.233,267.995,68979.271,70386.398,90530.325,909.5,602.0,1176.4,577.8,20211012110617812,202110121106178,MALE,1994,Spaceship,BoatSunset,WomanOnBoat,2,True,True
61213,2,FIXA,2.219000101089477,1.368,225.647,13348.073,12179.14,38658.145,1176.4,577.8,1269.6,372.3,20211012110617812,202110121106178,MALE,1994,Spaceship,BoatSunset,WomanOnBoat,2,True,True
61214,3,SACC,3.586999893188477,0.267,205.139,46071.791,42967.091,58319.019,1269.6,372.3,1108.5,245.3,20211012110617812,202110121106178,MALE,1994,Spaceship,BoatSunset,WomanOnBoat,2,True,True
61215,4,FIXA,3.8540000915527344,0.367,101.361,18627.857,15856.927,37393.266,1108.5,245.3,1027.1,184.9,20211012110617812,202110121106178,MALE,1994,Spaceship,BoatSunset,WomanOnBoat,2,True,True
61216,5,SACC,4.220999956130981,0.384,526.972,82354.46,87834.604,125595.275,1027.1,184.9,1552.7,146.9,20211012110617812,202110121106178,MALE,1994,Spaceship,BoatSunset,WomanOnBoat,2,True,True
61217,6,FIXA,4.605000019073486,0.817,94.309,15850.745,13915.41,37913.43,1552.7,146.9,1458.4,145.6,20211012110617812,202110121106178,MALE,1994,Spaceship,BoatSunset,WomanOnBoat,2,True,True
61218,7,SACC,5.421999931335449,0.734,840.507,69566.223,65933.323,126382.372,1458.4,145.6,620.6,78.2,20211012110617812,202110121106178,MALE,1994,Spaceship,BoatSunset,WomanOnBoat,2,True,True
61219,8,FIXA,6.1559998989105225,0.117,59.614,30536.21,29986.785,37374.798,620.6,78.2,561.0,79.5,20211012110617812,202110121106178,MALE,1994,Spaceship,BoatSunset,WomanOnBoat,2,True,True
61220,9,SACC,6.273000001907349,0.133,105.255,47530.86,48577.02,51131.668,561.0,79.5,455.8,82.9,20211012110617812,202110121106178,MALE,1994,Spaceship,BoatSunset,WomanOnBoat,2,True,True
61221,10,FIXA,6.4059998989105225,1.285,169.489,9326.431,4603.905,38519.362,455.8,82.9,297.4,143.2,20211012110617812,202110121106178,MALE,1994,Spaceship,BoatSunset,WomanOnBoat,2,True,True
61222,11,SACC,7.690999984741211,0.484,628.607,78722.89,71809.908,127615.133,297.4,143.2,199.9,764.2,20211012110617812,202110121106178,MALE,1994,Spaceship,BoatSunset,WomanOnBoat,2,True,True
61223,12,FIXA,8.174999952316284,1.501,271.572,14868.924,15354.217,40288.51,199.9,764.2,437.4,895.9,20211012110617812,202110121106178,MALE,1994,Spaceship,BoatSunset,WomanOnBoat,2,True,True
61343,0,FIXA,0.0169999599456787,0.433,130.771,19041.816,16281.21,30791.64,799.4,687.4,847.0,809.2,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61344,1,SACC,0.4500000476837158,0.384,436.603,68689.149,69776.83,93456.639,847.0,809.2,1281.0,856.8,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61345,2,FIXA,0.8339998722076416,0.334,103.413,19258.717,17208.472,37408.276,1281.0,856.8,1382.3,877.6,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61346,3,SACC,1.1679999828338623,0.35,347.641,60310.512,58894.016,90475.698,1382.3,877.6,1650.9,656.9,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61347,4,FIXA,1.5179998874664309,0.451,81.867,18658.731,16773.102,37373.542,1650.9,656.9,1703.3,594.0,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61348,5,SACC,1.9689998626708984,0.066,45.689,41299.424,41603.052,42162.079,1703.3,594.0,1659.5,581.0,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61349,6,FIXA,2.0349998474121094,0.434,126.31,18040.793,15920.798,37186.17,1659.5,581.0,1539.2,542.5,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61350,7,SACC,2.4689998626708984,0.3,384.529,76237.418,78275.635,111843.35,1539.2,542.5,1155.0,526.6,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61351,8,FIXA,2.7690000534057617,0.318,91.534,17491.175,15886.311,33679.373,1155.0,526.6,1063.5,524.1,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61352,9,SACC,3.086999893188477,0.433,603.167,83537.555,82261.926,137311.4,1063.5,524.1,461.5,486.6,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61353,10,FIXA,3.5199999809265137,1.151,122.578,14656.695,14298.409,34846.656,461.5,486.6,346.9,443.1,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61354,11,SACC,4.671000003814697,0.167,143.628,51552.961,49150.982,69645.037,346.9,443.1,308.5,304.7,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61355,12,FIXA,4.838000059127808,0.734,144.823,15273.558,13797.147,35318.208,308.5,304.7,215.6,193.6,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61356,13,SACC,5.572000026702881,0.184,159.919,52174.317,53220.82,62178.541,215.6,193.6,373.6,168.9,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61357,14,FIXA,5.75600004196167,0.6,93.007,10994.307,5874.816,36322.123,373.6,168.9,462.1,140.3,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61358,15,SACC,6.355999946594238,0.267,333.309,74424.632,72717.321,112249.154,462.1,140.3,770.1,267.7,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61359,16,FIXA,6.622999906539917,0.801,266.653,21333.704,22029.764,36276.275,770.1,267.7,1036.7,262.4,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61360,17,SACC,7.424000024795532,0.35,486.069,85668.393,86372.96,151608.669,1036.7,262.4,1514.7,174.2,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61361,18,FIXA,7.773999929428101,0.25,88.421,24692.302,26974.493,30174.478,1514.7,174.2,1575.5,238.4,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61362,19,none,8.0239999294281,0.05,36.407,46937.232,45931.304,55324.757,1575.5,238.4,1602.7,214.2,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61363,20,FIXA,8.073999881744385,0.684,101.55,13654.39,12172.193,35575.674,1602.7,214.2,1704.2,211.0,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61364,21,SACC,8.757999897003174,0.134,112.925,51057.478,51259.523,56732.957,1704.2,211.0,1597.0,246.5,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61365,22,FIXA,8.891999959945679,0.617,80.235,8714.803,3843.334,36731.836,1597.0,246.5,1531.9,293.4,20211012114544240,202110121145442,FEMALE,1997,Woman,FatherSonBoat,Pierce,2,True,True
61366,0,FIXA,0.0490000247955322,1.819,207.568,18222.35,15361.957,51100.783,847.2,608.4,748.5,425.8,20211012115212295,202110121152122,FEMALE,2005,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
61367,1,SACC,1.868000030517578,0.167,230.456,83668.398,85464.255,105903.875,748.5,425.8,641.1,221.9,20211012115212295,202110121152122,FEMALE,2005,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
61368,2,FIXA,2.0350000858306885,0.267,186.597,44300.341,45375.308,53456.164,641.1,221.9,473.0,140.9,20211012115212295,202110121152122,FEMALE,2005,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
61369,3,none,2.302000045776367,0.05,45.311,54371.816,54190.68,54747.019,473.0,140.9,427.7,141.9,20211012115212295,202110121152122,FEMALE,2005,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
61370,4,FIXA,2.351999998092652,0.117,78.544,43155.959,42462.076,51915.898,427.7,141.9,351.2,159.7,20211012115212295,202110121152122,FEMALE,2005,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
61371,5,SACC,2.469000101089477,0.117,120.362,61673.822,63319.531,66112.831,351.2,159.7,326.5,277.5,20211012115212295,202110121152122,FEMALE,2005,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
61372,6,FIXA,2.5859999656677246,1.735,152.204,12677.464,11025.478,52575.793,326.5,277.5,302.5,427.8,20211012115212295,202110121152122,FEMALE,2005,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
61373,7,SACC,4.321000099182129,0.266,427.362,96874.728,93109.078,134256.555,302.5,427.8,175.0,835.7,20211012115212295,202110121152122,FEMALE,2005,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
61374,8,FIXA,4.586999893188477,1.953,157.891,19390.089,15520.746,53440.42,175.0,835.7,328.1,797.1,20211012115212295,202110121152122,FEMALE,2005,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
61375,9,SACC,6.539999961853027,0.116,139.297,74197.86,75546.184,86351.926,328.1,797.1,350.4,659.6,20211012115212295,202110121152122,FEMALE,2005,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
61376,10,FIXA,6.6559998989105225,1.252,161.389,14843.97,7790.294,53352.578,350.4,659.6,429.1,518.7,20211012115212295,202110121152122,FEMALE,2005,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
61377,11,SACC,7.907999992370605,0.233,432.914,112982.309,113495.024,156613.775,429.1,518.7,853.1,431.3,20211012115212295,202110121152122,FEMALE,2005,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
61378,12,FIXA,8.141000032424927,1.001,281.401,18234.818,9849.043,56539.773,853.1,431.3,1124.1,507.1,20211012115212295,202110121152122,FEMALE,2005,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
61379,13,SACC,9.14199995994568,0.233,340.981,88035.556,79831.225,133096.628,1124.1,507.1,1301.5,798.3,20211012115212295,202110121152122,FEMALE,2005,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
61380,14,FIXA,9.375,0.534,169.824,27136.646,25658.628,54049.925,1301.5,798.3,1235.8,954.9,20211012115212295,202110121152122,FEMALE,2005,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
61404,0,FIXA,0.1159999370574951,1.118,175.501,14445.099,11307.574,46392.94,780.9,651.7,846.2,814.6,20211012115923808,202110121159238,MALE,1990,Woman,WomanOnBoat,FatherSonBoat,2,True,True
61405,1,SACC,1.2339999675750732,0.267,420.019,94796.077,95858.629,146337.313,846.2,814.6,1262.9,867.3,20211012115923808,202110121159238,MALE,1990,Woman,WomanOnBoat,FatherSonBoat,2,True,True
61406,2,FIXA,1.500999927520752,0.284,63.92,20675.247,18738.754,41555.236,1262.9,867.3,1325.2,881.6,20211012115923808,202110121159238,MALE,1990,Woman,WomanOnBoat,FatherSonBoat,2,True,True
61407,3,SACC,1.7850000858306885,0.317,527.776,100912.416,96144.291,160391.517,1325.2,881.6,855.2,641.5,20211012115923808,202110121159238,MALE,1990,Woman,WomanOnBoat,FatherSonBoat,2,True,True
61408,4,FIXA,2.101999998092652,1.001,174.922,15008.588,10669.135,39210.965,855.2,641.5,803.8,808.7,20211012115923808,202110121159238,MALE,1990,Woman,WomanOnBoat,FatherSonBoat,2,True,True
61409,5,SACC,3.102999925613404,0.283,535.567,114442.436,110133.505,182944.106,803.8,808.7,383.0,477.4,20211012115923808,202110121159238,MALE,1990,Woman,WomanOnBoat,FatherSonBoat,2,True,True
61410,6,FIXA,3.385999917984009,0.551,58.937,8849.464,2374.175,38961.096,383.0,477.4,350.1,428.5,20211012115923808,202110121159238,MALE,1990,Woman,WomanOnBoat,FatherSonBoat,2,True,True
61411,7,SACC,3.937000036239624,0.834,1100.78,86794.533,81710.407,175959.832,350.1,428.5,1438.0,260.6,20211012115923808,202110121159238,MALE,1990,Woman,WomanOnBoat,FatherSonBoat,2,True,True
61412,8,FIXA,4.770999908447266,1.118,307.566,20125.911,23699.982,41253.95,1438.0,260.6,1740.2,203.4,20211012115923808,202110121159238,MALE,1990,Woman,WomanOnBoat,FatherSonBoat,2,True,True
61413,9,SACC,5.888999938964844,0.133,124.502,56068.383,57599.099,62631.457,1740.2,203.4,1621.8,241.9,20211012115923808,202110121159238,MALE,1990,Woman,WomanOnBoat,FatherSonBoat,2,True,True
61414,10,FIXA,6.022000074386597,0.568,53.317,20588.226,20625.533,42786.095,1621.8,241.9,1638.3,292.6,20211012115923808,202110121159238,MALE,1990,Woman,WomanOnBoat,FatherSonBoat,2,True,True
61415,11,SACC,6.589999914169312,0.066,48.948,44497.306,44484.046,45946.143,1638.3,292.6,1673.8,258.9,20211012115923808,202110121159238,MALE,1990,Woman,WomanOnBoat,FatherSonBoat,2,True,True
61416,12,FIXA,6.656000137329102,2.986,7.247,5677.417,1284.728,40453.268,1673.8,258.9,1679.4,263.5,20211012115923808,202110121159238,MALE,1990,Woman,WomanOnBoat,FatherSonBoat,2,True,True
61417,13,SACC,9.64199995994568,0.267,489.775,109657.522,105923.15,174293.254,1679.4,263.5,1577.7,742.6,20211012115923808,202110121159238,MALE,1990,Woman,WomanOnBoat,FatherSonBoat,2,True,True
61418,14,FIXA,9.908999919891356,0.084,35.692,29678.703,31030.568,35721.375,1577.7,742.6,1613.2,746.3,20211012115923808,202110121159238,MALE,1990,Woman,WomanOnBoat,FatherSonBoat,2,True,True
61436,0,FIXA,0.0170001983642578,0.784,238.889,28294.533,26177.075,68464.336,954.3,392.5,988.0,629.0,20211012121606642,202110121216066,MALE,1989,Turtle,BlankSky,WomanOnBoat,2,True,True
61437,1,SACC,0.8010001182556152,0.134,300.444,132393.62,125344.333,181304.117,988.0,629.0,1151.9,880.8,20211012121606642,202110121216066,MALE,1989,Turtle,BlankSky,WomanOnBoat,2,True,True
61438,2,FIXA,0.93500018119812,0.517,269.174,42060.999,35327.927,88105.092,1151.9,880.8,1404.9,972.7,20211012121606642,202110121216066,MALE,1989,Turtle,BlankSky,WomanOnBoat,2,True,True
61439,3,SACC,1.4520001411437988,0.166,474.275,168322.635,161448.888,228997.649,1404.9,972.7,1377.8,499.2,20211012121606642,202110121216066,MALE,1989,Turtle,BlankSky,WomanOnBoat,2,True,True
61440,4,FIXA,1.618000030517578,1.069,305.831,38559.837,34112.041,86526.623,1377.8,499.2,1499.9,218.8,20211012121606642,202110121216066,MALE,1989,Turtle,BlankSky,WomanOnBoat,2,True,True
61441,5,SACC,2.687000036239624,0.35,854.07,147223.644,143641.869,189888.225,1499.9,218.8,650.8,126.8,20211012121606642,202110121216066,MALE,1989,Turtle,BlankSky,WomanOnBoat,2,True,True
61442,6,FIXA,3.0370001792907715,1.184,543.36,30095.924,20870.451,91248.831,650.8,126.8,117.9,232.9,20211012121606642,202110121216066,MALE,1989,Turtle,BlankSky,WomanOnBoat,2,True,True
61443,7,SACC,4.2210001945495605,0.184,447.081,148463.447,149513.844,190462.206,117.9,232.9,163.0,677.7,20211012121606642,202110121216066,MALE,1989,Turtle,BlankSky,WomanOnBoat,2,True,True
61444,8,FIXA,4.40500020980835,0.65,364.106,40905.265,35267.625,91148.896,163.0,677.7,365.5,980.3,20211012121606642,202110121216066,MALE,1989,Turtle,BlankSky,WomanOnBoat,2,True,True
61445,9,SACC,5.055000066757202,0.184,377.987,127273.62,118281.885,172833.708,365.5,980.3,710.2,825.2,20211012121606642,202110121216066,MALE,1989,Turtle,BlankSky,WomanOnBoat,2,True,True
61446,10,FIXA,5.239000082015991,0.317,318.96,62174.285,61878.757,93959.831,710.2,825.2,1005.4,704.4,20211012121606642,202110121216066,MALE,1989,Turtle,BlankSky,WomanOnBoat,2,True,True
61447,11,SACC,5.555999994277954,0.117,253.691,125158.282,123448.597,164055.952,1005.4,704.4,1140.7,919.0,20211012121606642,202110121216066,MALE,1989,Turtle,BlankSky,WomanOnBoat,2,True,True
61448,12,FIXA,5.67300009727478,1.618,521.646,32889.519,24435.585,91522.463,1140.7,919.0,1651.4,812.7,20211012121606642,202110121216066,MALE,1989,Turtle,BlankSky,WomanOnBoat,2,True,True
61449,13,SACC,7.291000127792358,0.15,364.131,143331.476,136024.238,200198.127,1651.4,812.7,1469.6,497.2,20211012121606642,202110121216066,MALE,1989,Turtle,BlankSky,WomanOnBoat,2,True,True
61450,14,FIXA,7.440999984741211,0.134,183.184,83659.745,83679.611,91857.604,1469.6,497.2,1328.4,380.5,20211012121606642,202110121216066,MALE,1989,Turtle,BlankSky,WomanOnBoat,2,True,True
61451,15,SACC,7.575000047683716,0.083,144.88,104535.054,107122.369,107487.502,1328.4,380.5,1194.0,326.4,20211012121606642,202110121216066,MALE,1989,Turtle,BlankSky,WomanOnBoat,2,True,True
61452,16,FIXA,7.657999992370605,2.336,351.37,26896.287,20209.143,93054.481,1194.0,326.4,847.5,384.7,20211012121606642,202110121216066,MALE,1989,Turtle,BlankSky,WomanOnBoat,2,True,True
61472,0,FIXA,0.0170001983642578,0.567,353.149,46349.766,41958.567,72684.111,885.8,675.5,1216.2,800.2,20211012122505814,202110121225058,FEMALE,1997,Man,FatherSonBoat,Pierce,2,True,True
